generated_utc,scope,portfolio,scenario_id,scenario_kind,sample_total,sample_full_from_entry,sample_partial,average_actual_comparable_pnl_eur,average_shadow_comparable_pnl_eur,average_delta_vs_actual_eur,median_delta_vs_actual_eur,total_delta_vs_actual_eur,improved_count,worsened_count,equal_count,improved_pct,shadow_win_rate_pct,actual_win_rate_pct,shadow_profit_factor,shadow_expectancy_eur,earlier_better_count,too_early_count,later_better_count,too_late_count,same_time_better_count,same_time_worse_count,ambiguous_count,data_stage
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_V1,TP_R040,FIXED_R,55,55,0,-15.114920424586833,-4.239864900653086,10.875055523933746,3.74043723913487,598.128053816356,34,14,7,61.81818181818181,67.27272727272727,36.36363636363637,0.7077785748213828,-4.239864900653086,34,14,0,0,0,0,0,READY_FOR_BLOCK4_EVALUATION
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_V1,TP_R050,FIXED_R,64,64,0,-7.905118910029465,-1.6904052712995057,6.214713638729959,3.852246693869983,397.7416728787174,38,17,9,59.375,65.625,39.0625,0.8862725080729903,-1.6904052712995057,38,17,0,0,0,0,0,READY_FOR_BLOCK4_EVALUATION
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_V1,TP_R060,FIXED_R,55,55,0,-15.114920424586833,-1.4246499455657315,13.6902704790211,7.259008695347049,752.9648763461605,34,13,8,61.81818181818181,63.63636363636363,36.36363636363637,0.9126796462921208,-1.4246499455657315,34,13,0,0,0,0,0,READY_FOR_BLOCK4_EVALUATION
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_V1,TP_R075,FIXED_R,55,55,0,-15.114920424586833,1.8837336663506163,16.99865409093745,4.920281186510724,934.9259750015597,34,12,9,61.81818181818181,61.81818181818181,36.36363636363637,1.1151173752087566,1.8837336663506163,34,12,0,0,0,0,0,READY_FOR_BLOCK4_EVALUATION
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_V1,TP_R100,FIXED_R,64,64,0,-7.905118910029465,4.803522455115699,12.708641365145164,2.9088356658670174,813.3530473692905,35,15,14,54.6875,54.6875,39.0625,1.2663689466404375,4.803522455115699,35,15,0,0,0,0,0,READY_FOR_BLOCK4_EVALUATION
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_V1,TP_R125,FIXED_R,55,55,0,-15.114920424586833,2.688217742318105,17.803138166904937,3.702032761144146,979.1725991797715,30,12,13,54.54545454545454,49.09090909090909,36.36363636363637,1.1230577046708956,2.688217742318105,30,11,0,1,0,0,0,READY_FOR_BLOCK4_EVALUATION
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_V1,TP_R150,FIXED_R,63,63,0,-8.248487639828516,4.150758540161231,12.399246179989746,0.0,781.152509339354,30,18,15,47.61904761904761,44.44444444444444,38.095238095238095,1.1794724356127364,4.150758540161231,25,15,5,3,0,0,0,READY_FOR_BLOCK4_EVALUATION
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_V1,TP_R200,FIXED_R,63,63,0,-8.248487639828516,6.80487262339707,15.053360263225587,0.0,948.3616965832119,29,19,15,46.03174603174603,39.682539682539684,38.095238095238095,1.2674522543268032,6.80487262339707,24,15,5,4,0,0,0,READY_FOR_BLOCK4_EVALUATION
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_V1,TP_R250,FIXED_R,53,53,0,-16.611259604213988,-0.6808378100780839,15.930421794135905,6.496874119609778,844.3123550892029,34,6,13,64.15094339622641,32.075471698113205,33.9622641509434,0.9774256460681006,-0.6808378100780839,29,1,5,5,0,0,0,READY_FOR_BLOCK4_EVALUATION
2026-08-25T05:08:29+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_V1,TP_R300,FIXED_R,52,52,0,-18.926425000181897,-8.477277339053996,10.449147661127899,1.6674830478631901,543.3556783786507,30,9,13,57.692307692307686,25.0,32.69230769230769,0.7480412263205096,-8.477277339053996,25,2,5,7,0,0,0,READY_FOR_BLOCK4_EVALUATION
