target,similar_asset,start_date,end_date,similarity,return_7d,drawdown_7d,max_gain_7d,return_14d,drawdown_14d,max_gain_14d,return_30d,drawdown_30d,max_gain_30d,return_60d,drawdown_60d,max_gain_60d,source_file,btc_regime_today,btc_regime_snapshot_date,btc_price_today,btc_above_ma200_today,btc_return_90d_today,btc_ma200_slope_60d_today,target_regime_today,target_regime_snapshot_date,target_price_today,target_above_ma200_today,target_return_90d_today,target_ma200_slope_60d_today,btc_regime_at_match,btc_price_at_match,btc_above_ma200_at_match,btc_return_90d_at_match,btc_ma200_slope_60d_at_match,similar_asset_regime_at_match,similar_asset_price_at_match,similar_asset_above_ma200_at_match,similar_asset_return_90d_at_match,similar_asset_ma200_slope_60d_at_match,same_btc_regime_as_today,same_asset_regime_as_today,same_full_regime_as_today,regime_alignment,outcome_family,selected_regime_group,full_regime_matches,same_asset_regime_matches,same_btc_regime_matches,selected_sample_size,minimum_required,fallback_level,selection_reason,regime_adjusted_cohort_size,regime_adjusted_min_matches,regime_adjusted_eligible,regime_adjusted_selected,regime_report_generated_at_utc
SOL-USD,ALGO-USD,2023-08-18,2023-11-25,84.79211718057658,5.48415557343962,-6.069753969692149,5.48415557343962,42.64576291752269,-6.069753969692149,42.64576291752269,69.64478637171352,-6.069753969692149,71.10524199896453,16.2059682564756,-6.069753969692149,71.10524199896453,SOL_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,104.43000030517578,True,56.28085147971787,-10.140787864948342,BEAR,26049.556640625,False,-3.9810017718778568,14.035836508750354,BEAR,0.0953890010714531,False,-42.05714787944529,-14.036174140321055,False,False,False,DIFFERENT,BULLISH_30D,NONE,0,4,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
SOL-USD,XRP-USD,2020-09-03,2020-12-11,84.7868316647923,6.916415543150478,-14.048559720424237,6.916415543150478,-41.793062806710346,-52.6788568596503,6.916415543150478,-41.74822977417262,-61.237952315453526,6.916415543150478,-13.631161515294332,-61.237952315453526,6.916415543150478,SOL_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,104.43000030517578,True,56.28085147971787,-10.140787864948342,BULL,10245.296875,True,5.998258551194624,8.000443293569015,BULL,0.24658000469207764,True,20.818067136269992,3.1388620240355047,False,False,False,DIFFERENT,BEARISH_30D,NONE,0,4,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
SOL-USD,MKR-USD,2018-11-29,2019-03-08,84.71463870522476,3.4067383773497277,-2.407342872067608,3.4067383773497277,10.46797842760343,-2.407342872067608,10.46797842760343,17.442595198669373,-2.407342872067608,19.366555016418285,-15.319594211648624,-24.165809312622176,19.366555016418285,SOL_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,104.43000030517578,True,56.28085147971787,-10.140787864948342,BEAR,4278.8466796875,False,-39.20002852987074,-9.560873577231854,BEAR,377.3346252441406,False,-14.844219238737889,-9.314825611661481,False,False,False,DIFFERENT,BULLISH_30D,NONE,0,4,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
SOL-USD,ADA-USD,2020-09-03,2020-12-11,84.59763966297014,18.31421938940812,0.0,20.179415754887863,12.990411469477682,-2.1907695700826517,20.179415754887863,118.6426670587622,-2.1907695700826517,138.77761943881902,404.4969879028845,-2.1907695700826517,404.4969879028845,SOL_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,104.43000030517578,True,56.28085147971787,-10.140787864948342,BULL,10245.296875,True,5.998258551194624,8.000443293569015,BULL,0.09615399688482285,True,12.537157200869121,49.1758588071733,False,False,False,DIFFERENT,EXPLOSIVE_60D,NONE,0,4,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
SOL-USD,ATOM-USD,2024-08-28,2024-12-05,84.15343183540597,-7.396579568675687,-17.761112808125823,7.875348335031118,-29.16783740936082,-29.16783740936082,7.875348335031118,-24.429237020651208,-35.970502417933325,7.875348335031118,-49.00116478613962,-49.61648838797665,7.875348335031118,SOL_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,104.43000030517578,True,56.28085147971787,-10.140787864948342,BEAR,59027.625,False,-13.658111979141374,9.51239953452141,BEAR,4.597292900085449,False,-46.203371237293965,-14.105279566545704,False,False,False,DIFFERENT,BEARISH_30D,NONE,0,4,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
SOL-USD,VET-USD,2023-08-16,2023-11-23,84.04181284391949,0.5645507849468601,0.0,5.466691810390145,18.84173895487169,0.0,19.058147898372614,67.32216190221148,0.0,69.67444369511786,22.685363689004845,0.0,79.60105603638642,SOL_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,104.43000030517578,True,56.28085147971787,-10.140787864948342,BULL,28701.779296875,True,6.967634731783323,14.363602313137424,BEAR,0.016870999708771706,False,-13.508665415608789,-0.2262765735230987,False,False,False,DIFFERENT,HIGH_SPIKE_60D,NONE,0,4,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
SOL-USD,MKR-USD,2020-03-13,2020-06-20,83.98231031656964,-14.355763900039964,-14.355763900039964,0.5761262850438431,-6.727447048164459,-14.755356717976609,0.5761262850438431,-13.24094770042934,-14.8635635345841,0.5761262850438431,25.282970436519324,-14.8635635345841,53.113114333300906,SOL_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,104.43000030517578,True,56.28085147971787,-10.140787864948342,BEAR,5563.70703125,False,-21.909308896542136,-5.694686314384734,BEAR,272.74859619140625,False,-46.37391672914845,-1.554079724949009,False,False,False,DIFFERENT,BEARISH_30D,NONE,0,4,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
SOL-USD,LRC-USD,2020-03-12,2020-06-19,83.82956104631944,-7.364461217427309,-18.447662089325224,0.0,-2.447661769386167,-20.064410131158212,0.0,42.62051364456099,-20.064410131158212,45.111111235531865,89.4460583148122,-20.064410131158212,103.02844714138853,SOL_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,104.43000030517578,True,56.28085147971787,-10.140787864948342,BEAR,4970.7880859375,False,-31.623056848478615,-5.588701314610001,RECOVERY,0.02502099983394146,False,6.404426180514289,-7.34210516716447,False,True,False,SAME_ASSET_ONLY,EXPLOSIVE_60D,NONE,0,4,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
SOL-USD,ADA-USD,2024-08-28,2024-12-05,83.76690361401138,-5.038868152164122,-14.95409829962211,3.9161367607542186,-25.25593210361956,-25.25593210361956,3.9161367607542186,-9.564518717640269,-28.778894525454348,3.9161367607542186,-31.49736091007472,-32.32617249701527,3.9161367607542186,SOL_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,104.43000030517578,True,56.28085147971787,-10.140787864948342,BEAR,59027.625,False,-13.658111979141374,9.51239953452141,BEAR,0.35019201040267944,False,-21.58376517173568,-9.47623382656464,False,False,False,DIFFERENT,MIXED,NONE,0,4,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
SOL-USD,DOGE-USD,2018-06-16,2018-09-23,83.69238257088428,0.0847281010765144,-3.7959641267990674,0.0847281010765144,-5.744789363825875,-6.032874376958064,0.6947988372435265,-29.30011684539374,-29.30011684539374,0.6947988372435265,-59.12557238026464,-61.80308532759757,0.6947988372435265,SOL_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,104.43000030517578,True,56.28085147971787,-10.140787864948342,BEAR,6550.16015625,False,-20.350008692504783,5.567462556115799,BEAR,0.002894999925047159,False,-9.247653410209777,1.8936854056086139,False,False,False,DIFFERENT,BEARISH_30D,NONE,0,4,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
SOL-USD,THETA-USD,2023-08-13,2023-11-20,83.67218701765621,-0.8856316911685536,-10.088810998779564,5.605981319343512,15.763812879187132,-10.088810998779564,15.763812879187132,12.605793836203684,-10.088810998779564,20.80256166652561,4.5878227160421,-10.088810998779564,47.42916997261111,SOL_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,104.43000030517578,True,56.28085147971787,-10.140787864948342,BULL,29282.9140625,True,7.686699789171025,14.68818399279912,BEAR,0.7359009981155396,False,-19.026226754268226,-3.0462150891071405,False,False,False,DIFFERENT,BULLISH_30D,NONE,0,4,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
SOL-USD,MANA-USD,2019-11-18,2020-02-25,83.44945583244476,-0.93471072630954,-15.014890919406742,0.0,-15.864837425434452,-19.956477686493237,12.2565802365205,-41.15693346059914,-57.27605927965092,12.2565802365205,-32.98511044610627,-57.27605927965092,12.2565802365205,SOL_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,104.43000030517578,True,56.28085147971787,-10.140787864948342,BEAR,8309.2861328125,False,-22.799343105098647,14.808748762169333,BEAR,0.029179999604821205,False,-16.139786178012262,-13.918669099168856,False,False,False,DIFFERENT,BEARISH_30D,NONE,0,4,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
SOL-USD,ETC-USD,2024-08-28,2024-12-05,83.36022382027377,-5.769755954079892,-15.78092314140025,7.056187454878038,-25.291766545108786,-25.291766545108786,7.056187454878038,-20.92573528208491,-30.319641476861324,7.056187454878038,-38.56362703953391,-38.56362703953391,7.056187454878038,SOL_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,104.43000030517578,True,56.28085147971787,-10.140787864948342,BEAR,59027.625,False,-13.658111979141374,9.51239953452141,BEAR,18.591957092285156,False,-37.62833010401165,-2.575495358400959,False,False,False,DIFFERENT,BEARISH_30D,NONE,0,4,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
SOL-USD,XLM-USD,2020-09-03,2020-12-11,83.31722473569462,22.45469378695104,0.0,26.604713529659097,0.9306769747981392,-16.344094012745337,26.604713529659097,90.996832295798,-16.344094012745337,125.42202379415228,162.4269160036974,-16.344094012745337,162.4269160036974,SOL_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,104.43000030517578,True,56.28085147971787,-10.140787864948342,BULL,10245.296875,True,5.998258551194624,8.000443293569015,DISTRIBUTION,0.07944700121879578,True,-0.0892836646685824,20.929447549513736,False,False,False,DIFFERENT,EXPLOSIVE_60D,NONE,0,4,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
SOL-USD,BAT-USD,2020-10-28,2021-02-04,83.26179682952453,89.68840965336156,0.0,89.68840965336156,102.6621536932022,0.0,102.6621536932022,112.89125101210256,0.0,145.33506502615836,311.13758800145774,0.0,311.13758800145774,SOL_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,104.43000030517578,True,56.28085147971787,-10.140787864948342,BULL,13271.28515625,True,19.440461815260356,11.518415891540833,BEAR,0.19508500397205353,False,-21.107968684307142,6.208848790808896,False,False,False,DIFFERENT,EXPLOSIVE_60D,NONE,0,4,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
SOL-USD,FTM-USD,2020-11-02,2021-02-09,83.20410951190425,15.741334155091955,-6.460468893791671,24.63457830234306,197.66076564145055,-6.460468893791671,207.6078691077284,197.7334483608232,-6.460468893791671,337.57704613938733,195.8498147182306,-6.460468893791671,337.57704613938733,SOL_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,104.43000030517578,True,56.28085147971787,-10.140787864948342,BULL,13550.4892578125,True,20.922890910665902,12.980966734924216,RECOVERY,0.015930000692605972,False,16.014861821939895,76.77448149755533,False,True,False,SAME_ASSET_ONLY,EXPLOSIVE_60D,NONE,0,4,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
SOL-USD,WAVES-USD,2024-08-28,2024-12-05,83.18134515337256,-17.765343872299244,-22.44368055193332,0.572526883938762,-41.54028834498635,-41.54028834498635,0.572526883938762,-32.46965947140645,-42.1367009263505,0.572526883938762,-45.9825414965944,-46.18528041584955,0.572526883938762,SOL_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,104.43000030517578,True,56.28085147971787,-10.140787864948342,BEAR,59027.625,False,-13.658111979141374,9.51239953452141,BEAR,1.0759010314941406,False,-54.44705072893807,-16.238354730726957,False,False,False,DIFFERENT,BEARISH_30D,NONE,0,4,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
SOL-USD,HBAR-USD,2024-08-25,2024-12-02,83.1779884576608,-8.91172023798783,-8.91172023798783,18.93751888196935,-8.542625077879828,-8.91172023798783,18.93751888196935,-4.837749908985412,-17.68422409591611,18.93751888196935,-0.7699260198289704,-17.68422409591611,21.48460548395592,SOL_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,104.43000030517578,True,56.28085147971787,-10.140787864948342,DISTRIBUTION,64333.54296875,True,-7.293096326564708,9.689985624064136,BEAR,0.05900299921631813,False,-44.72424517877436,-4.809496035550199,False,False,False,DIFFERENT,MIXED,NONE,0,4,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
SOL-USD,BTC-USD,2017-09-13,2017-12-21,83.15066831339307,-7.570764613151393,-12.473030502089644,1.878765332461585,-1.2890051210684317,-18.03909488035288,1.878765332461585,-18.37447635267705,-29.19907527853186,10.91002010237194,-28.966838192899967,-55.98738302712183,10.91002010237194,SOL_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,104.43000030517578,True,56.28085147971787,-10.140787864948342,BULL,3882.590087890625,True,57.53556244130711,51.98540392247997,BULL,3882.590087890625,True,57.53556244130711,51.98540392247997,False,False,False,DIFFERENT,BEARISH_30D,NONE,0,4,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
SOL-USD,XLM-USD,2024-08-28,2024-12-05,82.98026517336118,-10.23301813446491,-13.024107143924146,6.63424630747107,-21.786340490631428,-21.786340490631428,6.63424630747107,-4.876652164973494,-30.00449774933277,6.63424630747107,-21.8211664423243,-30.00449774933277,6.63424630747107,SOL_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,104.43000030517578,True,56.28085147971787,-10.140787864948342,BEAR,59027.625,False,-13.658111979141374,9.51239953452141,BEAR,0.0928720012307167,False,-13.023283464865266,-5.597156912874912,False,False,False,DIFFERENT,MIXED,NONE,0,4,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
SOL-USD,FIL-USD,2019-01-21,2019-04-30,82.83097897774412,5.845013733069226,0.0,37.25211866149498,18.304156637002045,-6.267633702066055,37.25211866149498,10.743537456170449,-6.58604050152436,37.25211866149498,15.994445453954032,-10.002529382337164,83.01821678732175,SOL_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,104.43000030517578,True,56.28085147971787,-10.140787864948342,BEAR,3576.032470703125,False,-44.77801237732535,-15.678675955513155,BEAR,2.857261896133423,False,-21.25935232959596,-29.999644390904933,False,False,False,DIFFERENT,HIGH_SPIKE_60D,NONE,0,4,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
SOL-USD,ETC-USD,2023-08-14,2023-11-21,82.81302116334479,3.777128955407427,0.0,7.063357756634314,11.613375229868115,0.0,11.613375229868115,13.759346814166108,0.0,22.612655076263355,36.000735073624,0.0,62.55872656164794,SOL_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,104.43000030517578,True,56.28085147971787,-10.140787864948342,BULL,29408.443359375,True,8.77251040525502,14.601874198329966,BEAR,17.497169494628906,False,-4.2552032311414685,-0.9458858222808453,False,False,False,DIFFERENT,BULLISH_30D,NONE,0,4,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
SOL-USD,BCH-USD,2019-01-12,2019-04-21,82.76628134923205,-12.052499685610806,-12.052499685610806,0.8026616078635529,1.1936073252208912,-18.54438172069276,1.1936073252208912,43.74486326933032,-18.54438172069276,45.10221562171264,42.37034426903436,-18.54438172069276,56.33528627591635,SOL_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,104.43000030517578,True,56.28085147971787,-10.140787864948342,BEAR,3661.301025390625,False,-41.800323273562,-16.257004748940652,BEAR,134.38116455078125,False,-69.4055647190752,-38.76611338873121,False,False,False,DIFFERENT,BULLISH_30D,NONE,0,4,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
SOL-USD,BTC-USD,2019-01-11,2019-04-20,82.6861228169514,-1.3037972680365328,-2.3861618620066527,4.392676503301174,9.241134574662556,-2.3861618620066527,9.241134574662556,49.465701170079626,-2.3861618620066527,53.71567722659121,73.7302198657134,-2.3861618620066527,74.60755318953336,SOL_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,104.43000030517578,True,56.28085147971787,-10.140787864948342,BEAR,3687.365478515625,False,-41.33994261793106,-16.240533299627725,BEAR,3687.365478515625,False,-41.33994261793106,-16.240533299627725,False,False,False,DIFFERENT,EXPLOSIVE_60D,NONE,0,4,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
SOL-USD,EOS-USD,2018-12-03,2019-03-12,82.59805576779885,3.169500803037661,-1.5490395867335691,4.659187271066889,2.557157320199521,-1.5490395867335691,4.659187271066889,45.91628997051416,-1.5490395867335691,59.417972304004365,51.11779211605976,-1.5490395867335691,59.417972304004365,SOL_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,104.43000030517578,True,56.28085147971787,-10.140787864948342,BEAR,3894.130859375,False,-47.102545122666264,-10.34461265619232,BEAR,2.5935909748077393,False,-59.946271795303055,-20.929132329236,False,False,False,DIFFERENT,EXPLOSIVE_60D,NONE,0,4,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
SOL-USD,EGLD-USD,2023-08-14,2023-11-21,82.56259644041913,9.662738318781038,0.0,17.57990591075491,26.1321229814502,0.0,30.374273334473223,55.31641044180253,0.0,61.59761566070121,31.36321837743208,0.0,82.45440510862278,SOL_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,104.43000030517578,True,56.28085147971787,-10.140787864948342,BULL,29408.443359375,True,8.77251040525502,14.601874198329966,BEAR,30.84471321105957,False,-17.756082174787522,-4.401292347996022,False,False,False,DIFFERENT,HIGH_SPIKE_60D,NONE,0,4,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
SOL-USD,UNI-USD,2023-04-07,2023-07-15,82.54095360529122,0.354612637296281,-1.4184402286776754,100.70922527459255,295.74468963447447,-1.7730425454664744,315.95744483224325,-47.872339656983485,-48.226947134026034,315.95744483224325,-44.3262390852893,-53.900708048736746,315.95744483224325,SOL_matches.csv,RECOVERY,2026-09-09,79122.84375,True,24.48321403571738,-5.561614712415331,RECOVERY,2026-09-09,104.43000030517578,True,56.28085147971787,-10.140787864948342,BULL,27925.859375,True,64.70498790461929,4.647444961919045,RECOVERY,0.00011700000322889537,False,14.705887598008749,1.8537113724897747,False,True,False,SAME_ASSET_ONLY,HIGH_SPIKE_60D,NONE,0,4,1,0,5,NONE,INSUFFICIENT_REGIME_MATCHES,0,5,False,False,2026-09-09 05:31:54
